RPM, Speed, Water-temp (engine), Air-temp manifold, Batt voltage, Pot, MAP, Lambda, Gear Neautral, Oil-press, Water-temp, Oil-temp, unix-tid
 7110,  0, 83, 60,14,  7, 734,0.105833,254,255,100,120,1279449410.302158
 7139,  0, 83, 60,14,  7, 734,0.105833,255,255,100,120,1279449410.362173
 7139,  0, 83, 60,14,  7, 734,0.105833,255,255,100,120,1279449410.423236
 7204,  0, 83, 60,14,  7, 735,0.105833,255,255,100,120,1279449410.475325
 7204,  0, 83, 60,14,  7, 735,0.105833,242,255,100,120,1279449410.538128
 7244,  0, 83, 60,14,  7, 737,0.105833,255,255,100,120,1279449410.591299
 7274,  0, 83, 60,14,  7, 732,0.105833,255,255,100,120,1279449410.650181
 7274,  0, 83, 60,14,  7, 732,0.105833,255,255,100,120,1279449410.710126
 7284,  0, 83, 60,14,  7, 726,0.105833,255,255,100,120,1279449410.762097
 7284,  0, 83, 60,14,  7, 726,0.105833,254,255,100,120,1279449410.822157
 7336,  0, 83, 60,14,  7, 720,0.105833,255,255,100,120,1279449410.879152
 7336,  0, 83, 60,14,  7, 717,0.105833,255,255,100,120,1279449410.938171
 7336,  0, 83, 60,14,  7, 717,0.105833,255,255,102,120,1279449410.998103
 7295,  0, 86, 60,14,  6, 711,0.105833,255,255,102,120,1279449411.055138
 7295,  0, 86, 60,14,  6, 711,0.105833,255,255,102,120,1279449411.114060
 7254,  0, 83, 60,14,  6, 702,0.105833,255,255,102,120,1279449411.174108
 7254,  0, 83, 60,14,  6, 699,0.105833,247,255,102,120,1279449411.223348
 7254,  0, 83, 60,14,  6, 699,0.105833,254,255,102,120,1279449411.286084
 7244,  0, 83, 60,14,  6, 699,0.105833,255,255,102,120,1279449411.338168
 7315,  0, 83, 60,14,  6, 698,0.105833,255,255,102,120,1279449411.398174
 7315,  0, 83, 60,14,  6, 698,0.105833,255,255,102,120,1279449411.458174
 7295,  0, 83, 60,14,  6, 699,0.105833,255,255,102,120,1279449411.515155
 7295,  0, 83, 60,14,  6, 699,0.105833,255,255,102,120,1279449411.582107
 7295,  0, 83, 60,14,  6, 698,0.105833,255,255,102,120,1279449411.627248
 7295,  0, 83, 60,14,  6, 698,0.105833,255,255,102,120,1279449411.686200
 7284,  0, 83, 60,14,  6, 697,0.105833,255,255,102,120,1279449411.746176
 7295,  0, 83, 60,14,  6, 697,0.105833,253,255,102,120,1279449411.802174
 7295,  0, 83, 60,14,  6, 697,0.105833,255,255,102,120,1279449411.862141
 7315,  0, 83, 60,14,  6, 698,0.105833,255,255,102,120,1279449411.914167
 7315,  0, 83, 60,14,  6, 698,0.105833,254,255,102,120,1279449411.974083
 7357,  0, 83, 60,14,  6, 693,0.105833,255,255,102,120,1279449412.035157
 7367,  0, 83, 60,14,  6, 693,0.105833,254,255,102,120,1279449412.087290
 7367,  0, 82, 60,14,  6, 693,0.105833,255,255,102,120,1279449412.146131
 6930,  0, 82, 60,14,  6, 688,0.105833,255,255,102,120,1279449412.202165
 6113,  0, 83, 60,14,  6, 699,0.105833,255,255,102,120,1279449412.262170
 6113,  0, 83, 60,14,  6, 699,0.105833,255,255,102,120,1279449412.362148
 5439,  0, 81, 60,14,  6, 717,0.104583,254,255,102,120,1279449412.378117
 5439,  0, 81, 60,14,  6, 717,0.104583,254,255,102,120,1279449412.438128
 4571,  0, 81, 60,14,  6, 796,0.103333,255,255,102,120,1279449412.530110
 3929,  0, 81, 59,14,  6, 882,0.097500,255,255,103,120,1279449412.550145
 3929,  0, 81, 59,14,  6, 882,0.097500,255,255,102,120,1279449412.646109
 3301,  0, 80, 59,14,  6, 948,0.097500,255,255,103,120,1279449412.662156
 3301,  0, 80, 59,14,  6, 948,0.097500,255,255,103,120,1279449412.722200
 2524,  0, 85, 59,14,  6,1005,0.097500,255,255,103,120,1279449412.790106
 2127,  0, 83, 59,14,  6,1046,0.097500,255,255,103,120,1279449412.874128
 2127,  0, 83, 59,14,  6,1046,0.097500,255,255,103,120,1279449412.899279
 1586,  0, 81, 59,14,  6,1098,0.097500,255,255,103,120,1279449412.951305
 1179,  0, 81, 59,14,  6,1120,0.097500,255,255,103,120,1279449413.010137
 1179,  0, 81, 59,14,  6,1120,0.097500,255,  3,103,120,1279449413.070083
 1179,  0, 81, 59,14,  6,1120,0.097500,255,  3,103,120,1279449413.122173
 1179,  0, 81, 59,14,  6,1120,0.097500,255,  3,103,120,1279449413.182143
 1179,  0, 81, 59,14,  6,1120,0.097500,255,  3,103,120,1279449413.246126
 1179,  0, 81, 59,14,  5,1120,0.097500,255,  3,103,120,1279449413.306083
 1179,  0, 81, 59,14,  5,1120,0.097500,255,  2,103,122,1279449413.358101
 1179,  0, 81, 59,14,  6,1120,0.097500,255,  2,103,122,1279449413.414107
 1179,  0, 81, 59,14,  6,1120,0.097500,255,  2,103,122,1279449413.582085
 1179,  0, 81, 59,14,  6,1120,0.097500,255,  2,103,122,1279449413.598113
 1179,  0, 81, 59,14,  5,1120,0.097500,255,  3,103,120,1279449413.602074
 1179,  0, 81, 59,14,  5,1120,0.097500,255,  3,103,122,1279449413.642171
 1179,  0, 81, 59,14,  6,1120,0.097500,255,  3,103,120,1279449413.698176
 1179,  0, 81, 59,14,  6,1120,0.097500,255,  3,103,120,1279449413.758090
 1179,  0, 81, 59,14,  6,1120,0.097500,255,  3,103,122,1279449413.814102
 1179,  0, 81, 59,14,  5,1120,0.097500,252,  3,103,122,1279449413.874103
 1179,  0, 81, 59,14,  5,1120,0.097500,255,  3,103,122,1279449413.934110
    0,  0, 81, 59,14,  6,1120,0.097500,255,  2,105,122,1279449413.987160
    0,  0, 81, 59,14,  6,1120,0.097500,255,  3,103,122,1279449414.046136
    0,  0, 81, 59,14,  6,1125,0.097500,255,  3,105,122,1279449414.102107
    0,  0, 81, 59,14,  5,1125,0.097500,255,  3,105,122,1279449414.162105
    0,  0, 81, 59,14,  5,1125,0.097500,255,  3,105,122,1279449414.218179
    0,  0, 81, 59,14,  6,1125,0.097500,255,  3,105,122,1279449414.274115
    0,  0, 81, 59,14,  6,1125,0.097500,255,  3,105,122,1279449414.334112
    0,  0, 81, 59,14,  6,1125,0.097500,255,  3,105,122,1279449414.386167
    0,  0, 81, 59,14,  6,1125,0.097500,255,  3,105,122,1279449414.446108
    0,  0, 80, 59,14,  6,1125,0.097500,255,  3,105,122,1279449414.502173
    0,  0, 80, 59,14,  6,1125,0.097500,255,  3,105,122,1279449414.558110
    0,  0, 80, 59,14,  6,1125,0.097500,255,  2,105,122,1279449414.618196
    0,  0, 80, 59,14,  4,1125,0.097500,255,  3,105,122,1279449414.686095
    0,  0, 81, 59,14,  4,1125,0.097500,255,  3,105,122,1279449414.731297
    0,  0, 81, 59,14,  4,1125,0.097500,255,  3,105,122,1279449414.790124
    0,  0, 81, 59,14,  4,1125,0.097500,255,  3,105,122,1279449414.842178
    0,  0, 81, 59,14,  4,1125,0.097500,255,  3,105,122,1279449414.902193
    0,  0, 81, 59,14,  4,1125,0.097500,255,  3,105,122,1279449414.962204
    0,  0, 81, 59,14,  4,1125,0.097500,255,  3,105,122,1279449415.078132
    0,  0, 81, 59,14,  4,1125,0.097500,255,  3,105,122,1279449415.094126
    0,  0, 81, 59,14,  4,1125,0.097500,255,  3,105,122,1279449415.130110
    0,  0, 80, 59,14,  4,1125,0.097500,255,  3,105,122,1279449415.230157
    0,  0, 80, 59,14,  4,1125,0.097500,255,  2,105,122,1279449415.250087
    0,  0, 80, 59,14,  4,1125,0.097500,255,  3,105,122,1279449415.306101
    0,  0, 80, 59,14,  4,1125,0.097500,255,  3,105,122,1279449415.362199
    0,  0, 80, 59,14,  4,1125,0.097500,255,  3,105,122,1279449415.415205
    0,  0, 80, 59,14,  4,1125,0.097500,255,  3,105,122,1279449415.474151
    0,  0, 80, 59,14,  4,1125,0.097500,255,  3,105,122,1279449415.538172
    0,  0, 80, 59,14,  4,1125,0.097500,255,  3,105,122,1279449415.586195
    0,  0, 80, 59,14,  4,1125,0.097500,255,  3,105,122,1279449415.646190
    0,  0, 80, 59,14,  4,1125,0.097500,255,  3,105,122,1279449415.699278
    0,  0, 96, 49, 0,  0, 960,0.097500,255,  2, 97,110,1279449574.754104
    0,  0, 96, 49,14,  0,1113,0.097500,255,  2, 97,110,1279449574.810126
    0,  0, 96, 49,14,  0,1113,0.097500,255,  2, 97,110,1279449574.866139
    0,  0, 96, 49,14,  0,1113,0.097500,255,  3, 97,110,1279449574.922144
    0,  0, 97, 49,14,  0,1112,0.097500,255,  3, 97,110,1279449574.982086
    0,  0, 97, 49,14,  0,1112,0.097500,255,  3, 97,110,1279449575.038103
    0,  0, 97, 49,14,  0,1112,0.097500,255,  3, 97,110,1279449575.098084
    0,  0, 96, 49,14,  1,1112,0.097500,255,  3, 97,110,1279449575.158110
    0,  0, 96, 49,14,  1,1112,0.097500,255,  3, 97,110,1279449575.210168
    0,  0, 96, 49,14, 12,1112,0.097500,255,  3, 97,110,1279449575.266117
    0,  0, 97, 49,14, 34,1110,0.097500,255, 21, 97,110,1279449575.331101
    0,  0, 97, 49,14, 34,1110,0.097500,255, 14, 97,110,1279449575.386086
    0,  0, 97, 49,14, 49,1110,0.097500,255, 13, 97,110,1279449577.002142
    0,  0, 97, 49,14, 49,1110,0.097500,254, 10, 97,110,1279449577.022121
    0,  0, 96, 49,12, 49,1112,0.097500,255, 11, 97,110,1279449577.026071
    0,  0,103, 49,10, 50,1111,0.097500,255, 10, 97,110,1279449577.026187
    0,  0,103, 49,10, 50,1111,0.097500,255, 18, 97,110,1279449577.043374
    0,  0,104, 49,10, 52,1111,0.097500,255, 23, 97,110,1279449577.047308
    0,  0,101, 49,10, 52,1111,0.097500,255, 22, 97,110,1279449577.047402
    0,  0,101, 49, 8, 54,1323,0.097500,255, 22, 97,110,1279449577.051299
    0,  0,101, 49, 8, 55,1323,0.097500,255, 22, 97,110,1279449577.074120
    0,  0,101, 49, 8, 55,1323,0.097500,255, 20, 97,110,1279449577.074258
    0,  0,101, 49, 8, 55,1323,0.097500,255,  2, 97,110,1279449577.078064
    0,  0,101, 49, 8, 41,1323,0.097500,255,  2, 97,110,1279449577.092688
    0,  0,101, 49, 8, 41,1323,0.097500,255,  2, 97, 31,1279449577.092791
   70,  0, 96, 53,10, 64,1110,0.097500,252,  8, 97,110,1279449577.111388
   70,  0, 96, 53,10, 64,1110,0.097500,255,  0, 97,110,1279449577.162183
  113,  0, 96, 53,10, 64,1110,0.097500,255,  7, 97,110,1279449577.219255
  113,  0, 96, 53,10, 64,1110,0.097500,255,  8, 97,110,1279449577.318105
  113,  0, 98, 55,10, 65,1111,0.097500,255,  9, 97,110,1279449577.334113
  113,  0, 98, 55,10, 65,1111,0.097500,255,  9, 97,110,1279449577.394113
  358,  0, 98, 55,10, 67,1111,0.097500,255,  9, 97,110,1279449577.446171
  362,  0, 98, 55,10, 69,1110,0.097500,255, 10, 97,110,1279449577.506131
  362,  0, 98, 55,10, 69,1110,0.097500,255,  9, 97,110,1279449577.606195
  362,  0, 96, 56,10, 71,1110,0.097500,255,  8, 97,110,1279449577.666179
  362,  0, 96, 56,10, 71,1110,0.097500,255,  8, 97,110,1279449577.682115
  356,  0, 98, 57,10, 71,1110,0.097500,255,  9, 97,110,1279449577.734109
  356,  0, 98, 57,10, 72,1110,0.097500,255,  8, 97,110,1279449577.794115
  356,  0, 98, 57,10, 72,1110,0.097500,254,  9, 97,110,1279449577.854126
  367,  0, 98, 58,10, 74,1110,0.097917,255,  8, 97,110,1279449577.910103
  367,  0, 98, 58,10, 74,1110,0.097917,254,  9, 97,110,1279449577.966087
  367,  0, 98, 58,10, 74,1110,0.098333,255, 10, 97,110,1279449578.022180
  363,  0,100, 58,10, 74,1110,0.098750,244,  5, 97,110,1279449578.082089
  363,  0,100, 58,10, 74,1110,0.098750,255,  9, 97,110,1279449578.138166
  363,  0, 98, 59,10, 74,1110,0.099167,255,  9, 97,110,1279449578.198084
  370,  0, 98, 59,10, 74,1110,0.100000,254,  8, 97,110,1279449578.262185
  370,  0, 98, 59,10, 74,1110,0.100000,254,  8, 97,110,1279449578.314116
  367,  0, 96, 59,10, 74,1110,0.100000,255,  7, 97,110,1279449578.374177
  367,  0, 96, 59,10, 74,1110,0.100000,255,  9, 97,110,1279449578.426171
  367,  0, 96, 59,10, 74,1110,0.100833,255,  7, 97,110,1279449578.482162
  380,  0, 96, 59,10, 53,1110,0.102083,255,  7, 97,110,1279449578.542118
  380,  0, 96, 59,10, 53,1110,0.102083,255,  8, 97,110,1279449578.598192
  380,  0, 96, 60,10, 36,1108,0.102917,255,  7, 97,110,1279449578.654135
  380,  0, 96, 60,10, 36,1108,0.102917,255,  6, 97,110,1279449578.714176
  419,  0, 97, 60,10, 22,1107,0.103333,255,  6, 97,110,1279449578.770182
  430,  0, 96, 60,10, 37,1105,0.103750,255,  3, 97,110,1279449578.830178
  430,  0, 96, 60,10, 37,1105,0.103750,255,  6, 97,110,1279449578.890118
  583,  0, 96, 60,10, 60,1105,0.104583,255,  5, 97,110,1279449578.946108
  583,  0, 96, 60,10, 60,1105,0.104583,255,255, 97,110,1279449579.002175
  725,  0, 97, 60,11, 63,1107,0.105000,255,255, 97,110,1279449579.055374
 1407,  0,100, 61,11, 52,1123,0.105000,255,255, 97,110,1279449579.115373
 1407,  0,100, 61,11, 52,1123,0.105000,255,255, 97,110,1279449579.174125
 1641,  0, 96, 61,12, 47,1122,0.105417,255,255, 97,110,1279449579.234086
 1641,  0, 96, 61,12, 47,1122,0.105417,255,255, 97,110,1279449579.290086
 2149,  0,103, 61,12, 13,1125,0.105833,255,255, 97,110,1279449579.347181
 2270,  0, 97, 61,12,  6,1083,0.106250,255,255, 97,110,1279449579.407316
 2270,  0, 97, 61,12,  6,1083,0.106250,255,255, 97,110,1279449579.463193
 2672,  0, 98, 61,12, 48,1139,0.106250,254,255, 97,110,1279449579.518174
 2672,  0, 98, 61,12, 48,1139,0.106250,255,255, 97,110,1279449579.575355
 5165,  0,101, 61,12, 53,1216,0.106250,254,255, 97,110,1279449579.634129
 7062,  0,103, 61,12, 20,1096,0.106250,255,255, 97,110,1279449579.694118
 7062,  0,103, 61,12, 20,1096,0.106250,255,255, 97,110,1279449579.758123
 8362,  0,100, 61,13, 39,1056,0.106250,255,255, 97,110,1279449579.814112
 8362,  0,100, 61,13, 39,1056,0.106250,255,255, 97,110,1279449579.870178
10958,  0,111, 61,12, 41,1161,0.106250,255,255, 97,110,1279449579.934140
10465,  0, 99, 61,13,  3, 618,0.106250,254,255, 97,110,1279449579.982078
10465,  0, 99, 61,13,  3, 618,0.106250,253,255, 97,110,1279449580.039365
10204,  0,103, 61,13,  0, 411,0.106250,255,255, 97,110,1279449580.095327
10204,  0,103, 61,13,  0, 411,0.106250,255,255, 97,110,1279449580.154092
 9404,  0,103, 61,13,  0, 377,0.106250,255,255, 97,110,1279449580.210191
 8772,  0, 96, 61,13,  5, 414,0.106250,254,255, 97,110,1279449580.266174
 8772,  0, 96, 61,13,  5, 414,0.106250,255,255, 97,110,1279449580.326177
 8349,  0,103, 61,13, 22, 643,0.106250,255,255, 97,110,1279449580.378180
 9077,  0, 98, 61,13,  6, 643,0.106250,247,253, 97,110,1279449580.442084
 9077,  0, 98, 61,13,  6, 656,0.106250,255,255, 97,110,1279449580.498170
 8999,  0,103, 61,13,  6, 477,0.106250,255,255, 97,110,1279449580.554174
 8999,  0,103, 61,13,  6, 477,0.106250,255,255, 97,110,1279449580.614110
 8968,  0, 97, 62,13, 20, 729,0.106250,255,255, 97,110,1279449580.667347
 9454,  0,102, 61,13,  3, 567,0.106250,255,255, 97,110,1279449580.726182
 9454,  0,102, 61,13,  3, 567,0.106250,254,255, 97,110,1279449580.786171
 8968,  0, 95, 62,13, 20, 536,0.106250,255,255, 97,110,1279449580.843124
 8968,  0, 95, 62,13, 20, 536,0.106250,255,255, 97,110,1279449580.898173
 9220,  0, 96, 61,13, 19, 753,0.106250,255,255, 97,110,1279449580.955356
 9504,  0,101, 62,13,  3, 531,0.106250,254,255, 97,110,1279449581.014162
 9504,  0,101, 62,13,  3, 531,0.106250,255,255, 97,110,1279449581.074177
 8968,  0, 98, 62,13,  0, 432,0.106250,255,255, 97,110,1279449581.127344
 8968,  0, 98, 62,13,  0, 432,0.106250,254,255, 99,110,1279449581.190117
 8375,  0, 95, 62,13,  0, 445,0.106250,255,255, 99,110,1279449581.243311
 7853,  0, 93, 62,13,  0, 480,0.106250,255,255, 99,110,1279449581.306106
 7853,  0, 93, 62,13,  0, 480,0.106250,255,255, 99,110,1279449581.362182
 7388,  0, 93, 62,13,  0, 506,0.106250,255,255, 99,110,1279449581.419106
 7388,  0, 93, 62,13,  0, 506,0.106250,255,255, 99,110,1279449581.478104
 7005,  0, 96, 62,12,  0, 525,0.106250,255,255, 99,110,1279449581.546094
 6728,  0, 93, 62,13,  0, 536,0.106250,255,255, 99,110,1279449581.587376
 6728,  0, 93, 62,13,  0, 536,0.106250,255,255, 99,110,1279449581.646165
 6576,  0, 98, 62,13,  0, 548,0.106250,255,255,100,110,1279449581.703348
 6431,  0, 92, 62,13,  0, 548,0.106250,255,255,100,110,1279449581.762197
 6431,  0, 92, 62,13,  0, 560,0.106250,255,253,100,110,1279449581.823144
 6345,  0, 97, 62,13,  0, 567,0.106250,255,255,100,110,1279449581.878194
 6345,  0, 97, 62,13,  0, 567,0.106250,255,255,100,110,1279449581.950131
 6269,  0, 93, 62,13,  0, 570,0.106250,255,255,100,110,1279449581.995354
 6208,  0, 97, 62,13,  0, 570,0.106250,255,255,100,110,1279449582.050138
 6208,  0, 97, 62,13,  0, 573,0.106250,255,255,100,110,1279449582.111361
 6208,  0, 91, 62,13,  0, 576,0.106250,255,255,100,110,1279449582.166147
 6208,  0, 91, 62,13,  0, 576,0.106250,255,255,100,110,1279449582.226127
 6246,  0, 91, 62,13,  0, 576,0.106250,255,255,102,110,1279449582.278199
 6246,  0, 91, 62,13,  0, 576,0.106250,255,255,102,110,1279449582.338174
 6246,  0, 91, 62,13,  0, 579,0.106250,255,255,102,110,1279449582.398125
 6246,  0, 90, 62,13,  0, 579,0.106250,255,255,102,110,1279449582.454125
 6246,  0, 90, 62,13,  0, 579,0.106250,255,255,102,110,1279449582.514103
 6291,  0, 95, 62,13,  0, 579,0.106250,255,255,102,110,1279449582.566202
 6223,  0, 90, 62,13,  0, 578,0.106250,255,255,102,110,1279449582.630122
 6223,  0, 90, 62,13,  0, 578,0.106250,255,255,102,110,1279449582.686151
 6231,  0, 90, 62,13,  0, 579,0.106250,255,255,102,110,1279449582.742143
 6231,  0, 90, 62,13,  0, 579,0.106250,255,255,102,110,1279449582.806091
 6223,  0, 93, 62,13,  0, 578,0.106250,255,255,102,110,1279449582.854134
 6208,  0, 94, 62,13,  0, 580,0.106250,254,255,103,110,1279449582.922103
 6208,  0, 94, 62,13,  0, 580,0.106250,255,255,103,110,1279449582.970195
 6202,  0, 90, 62,13,  0, 579,0.106250,255,255,103,110,1279449583.026195
 6239,  0, 88, 62,13,  0, 579,0.106250,255,255,103,110,1279449583.086202
 6239,  0, 88, 62,13,  0, 579,0.106250,255,255,103,110,1279449583.207105
 6254,  0, 94, 62,13,  0, 580,0.106250,255,255,103,110,1279449583.207226
 6254,  0, 94, 62,13,  0, 580,0.106250,255,255,103,110,1279449583.262122
 6284,  0, 88, 62,14,  0, 581,0.106250,255,255,103,110,1279449583.314152
 6306,  0, 93, 62,14,  0, 581,0.106250,255,255,103,110,1279449583.374199
 6306,  0, 93, 62,14,  0, 580,0.106250,255,255,103,110,1279449583.434183
 6261,  0, 91, 62,14,  0, 581,0.106250,255,255,105,110,1279449583.490097
 6261,  0, 91, 62,14,  0, 581,0.106250,255,255,105,110,1279449583.550048
 6254,  0, 90, 62,14,  0, 580,0.106250,255,255,105,110,1279449583.602192
 6254,  0, 87, 62,14,  0, 580,0.106250,255,255,105,110,1279449583.662155
 6269,  0, 87, 62,14,  0, 581,0.106250,254,255,105,110,1279449583.722124
 6179,  0, 92, 62,14,  0, 582,0.106250,254,255,105,110,1279449583.778123
 6179,  0, 92, 62,14,  0, 582,0.106250,255,255,105,110,1279449583.834180
 6179,  0, 88, 62,14,  0, 582,0.106250,255,255,105,110,1279449583.890196
 5923,  0, 87, 62,14,  0, 582,0.106250,255,255,105,110,1279449583.950142
 6078,  0, 87, 62,14,  0, 579,0.106250,255,255,105,110,1279449584.011105
 6071,  0, 93, 62,14,  0, 579,0.106250,255,255,105,110,1279449584.062198
 6071,  0, 93, 62,14,  0, 579,0.106250,255,255,105,110,1279449584.119297
 6078,  0, 87, 62,14,  0, 576,0.106250,255,255,105,110,1279449584.175372
 6063,  0, 92, 62,14,  0, 577,0.106250,254,255,106,110,1279449584.234141
 6063,  0, 92, 62,14,  0, 577,0.106250,255,255,106,110,1279449584.298105
 6049,  0, 88, 62,14,  0, 577,0.106250,255,255,106,110,1279449584.351247
 6049,  0, 93, 62,14,  0, 577,0.106250,255,255,106,110,1279449584.410140
 6063,  0, 93, 62,14,  0, 578,0.106250,255,255,106,110,1279449584.466189
 6078,  0, 93, 62,14,  0, 576,0.106250,255,255,106,110,1279449584.526112
 6078,  0, 93, 62,14,  0, 576,0.106250,255,255,106,110,1279449584.586111
 6092,  0, 87, 62,14,  0, 578,0.106250,254,255,106,110,1279449584.642182
 6092,  0, 87, 62,14,  0, 578,0.106250,255,255,106,110,1279449584.714140
 6071,  0, 93, 62,14,  0, 578,0.106250,255,255,106,110,1279449584.782120
 6078,  0, 87, 62,14,  0, 578,0.106250,255,255,106,110,1279449584.814075
 6078,  0, 87, 62,14,  0, 578,0.106250,255,252,106,111,1279449584.871364
 6092,  0, 92, 62,14,  0, 578,0.106250,255,255,106,110,1279449584.926121
 6092,  0, 92, 62,14,  0, 578,0.106250,254,255,106,110,1279449584.986112
 6071,  0, 87, 62,14,  0, 577,0.106250,255,255,108,110,1279449585.046175
 6035,  0, 91, 62,14,  0, 576,0.106250,255,255,108,111,1279449585.102106
 6035,  0, 91, 62,14,  0, 576,0.106250,255,255,108,110,1279449585.158146
 6021,  0, 86, 62,14,  0, 577,0.106250,255,255,108,110,1279449585.214114
 6021,  0, 86, 62,14,  0, 577,0.106250,255,255,108,111,1279449585.274105
 6057,  0, 86, 62,14,  0, 575,0.106250,255,255,108,111,1279449585.334109
 6085,  0, 92, 62,14,  0, 578,0.106250,253,255,108,111,1279449585.386167
 6085,  0, 92, 62,14,  0, 578,0.106250,255,255,108,111,1279449585.446115
 6078,  0, 86, 62,14,  0, 577,0.106250,255,255,108,111,1279449585.499346
 6085,  0, 92, 62,14,  0, 579,0.106250,254,255,108,111,1279449585.558158
 6085,  0, 92, 62,14,  0, 579,0.106250,255,255,108,111,1279449585.618173
 6107,  0, 86, 62,14,  0, 579,0.106250,255,255,108,111,1279449585.674176
 6107,  0, 86, 62,14,  0, 579,0.106250,255,255,108,111,1279449585.734166
 6099,  0, 86, 62,13,  0, 580,0.106250,255,255,108,111,1279449585.790211
 6113,  0, 91, 62,13,  0, 581,0.106250,255,255,108,111,1279449585.850090
 6113,  0, 91, 62,13,  0, 581,0.106250,255,255,110,111,1279449585.906161
 6113,  0, 91, 62,14,  0, 584,0.106250,255,255,108,111,1279449585.963238
 6113,  0, 91, 62,14,  0, 584,0.106250,255,255,110,111,1279449586.022108
 6085,  0, 91, 62,14,  0, 581,0.106250,255,255,110,111,1279449586.078177
 6071,  0, 86, 62,14,  0, 582,0.106250,254,255,110,111,1279449586.138112
 6071,  0, 86, 62,14,  0, 582,0.106250,255,255,110,111,1279449586.194177
 6085,  0, 91, 62,14,  0, 582,0.106250,255,255,110,111,1279449586.250176
 6085,  0, 91, 62,14,  0, 582,0.106250,255,255,110,111,1279449586.310107
 6063,  0, 85, 62,14,  0, 580,0.106250,255,255,110,111,1279449586.366123
 6085,  0, 91, 62,14,  0, 581,0.106250,248,255,110,111,1279449586.422175
 6085,  0, 91, 62,14,  0, 581,0.106250,255,255,110,111,1279449586.482173
 6085,  0, 91, 62,14,  0, 581,0.106250,255,255,110,111,1279449586.538124
 6085,  0, 85, 62,14,  0, 581,0.106250,255,255,110,111,1279449586.598164
 6085,  0, 85, 62,14,  0, 581,0.106250,255,255,110,111,1279449586.654194
 6043,  0, 87, 62,14,  0, 582,0.106250,255,255,110,111,1279449586.710190
 6043,  0, 87, 62,14,  0, 582,0.106250,254,255,110,111,1279449586.770106
 6029,  0, 89, 62,14,  0, 579,0.106250,254,255,110,111,1279449586.826103
 6092,  0, 85, 62,14,  0, 581,0.106250,255,255,110,111,1279449586.882136
 6092,  0, 85, 62,14,  0, 581,0.106250,255,255,111,111,1279449586.946104
 6099,  0, 87, 62,14,  0, 580,0.106250,255,255,111,111,1279449586.998176
